fulcrum_id,created_at,updated_at,created_by,updated_by,system_created_at,system_updated_at,version,status,project,assigned_to,latitude,longitude,geometry,sample_photo,sample_photo_caption,sample_photo_url,substrate,substrate_other,substrate_notes,landscape,sky_view,gridsect,gridsect_index,grid_sect_direction,gridsect_radius,substrate_temperature,ambient_temperature_c,ambient_humidity,c_label,date,time,gps_altitude,gps_horizontal_accuracy,gps_vertical_accuracy,gps_speed,gps_course
66741956-fcfc-445b-8bfd-376135040217,2021-10-17 23:59:00 UTC,2021-10-17 23:59:31 UTC,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2021-10-18 22:32:01 UTC,2021-10-18 22:32:01 UTC,1,,2021OctoberHawaii,,22.0645989,-159.3480944,POINT (-159.3480944 22.0645989),aa50aa79-03b6-46b1-bcc5-c09d34f4d1c5,,https://web.fulcrumapp.com/photos/view?photos=aa50aa79-03b6-46b1-bcc5-c09d34f4d1c5,Rotting_nut/pod/seed/fruit,,Red guava,Forest,Partially Obstructed,no,,,,24.1,25,78.7,C-5762,2021-10-17,13:59,215.558606006147,4.606,,,270.0004
ffcd75c7-d9f7-4d0f-8281-7841a17eb150,2021-10-18 00:00:55 UTC,2021-10-18 00:01:27 UTC,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2021-10-18 22:32:01 UTC,2021-10-18 22:32:01 UTC,1,,2021OctoberHawaii,,22.0642649,-159.3485122,POINT (-159.3485122 22.0642649),be7a5ce9-28a6-4cf9-96d5-c0c45ef402b9,,https://web.fulcrumapp.com/photos/view?photos=be7a5ce9-28a6-4cf9-96d5-c0c45ef402b9,Rotting_nut/pod/seed/fruit,,,Forest,Partially Obstructed,no,,,,24.3,24.4,79.6,C-5756,2021-10-17,14:00,221.93819939855,5.054,,,179.93243
2792d2bf-60bd-4e4b-a368-c3e66d39ca65,2021-10-18 00:02:42 UTC,2021-10-18 00:03:30 UTC,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2021-10-18 22:32:02 UTC,2021-10-18 22:32:02 UTC,1,,2021OctoberHawaii,,22.0644226,-159.3488534,POINT (-159.3488534 22.0644226),8bc0893d-5eb9-48a4-a914-029e58b5a269,,https://web.fulcrumapp.com/photos/view?photos=8bc0893d-5eb9-48a4-a914-029e58b5a269,Rotting_nut/pod/seed/fruit,,,Forest,Partially Obstructed,no,,,,24.5,24.4,83.4,C-5761,2021-10-17,14:02,235.540445256503,6.139,,,254.27406
9d3d341c-f4f8-4e69-9af2-849706c0c7af,2021-10-18 00:05:10 UTC,2021-10-18 00:05:50 UTC,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2021-10-18 22:32:02 UTC,2021-10-18 22:32:02 UTC,1,,2021OctoberHawaii,,22.0640004,-159.3486745,POINT (-159.3486745 22.0640004),78745edc-3504-412d-9c03-5bfdb5f1c3ed,,https://web.fulcrumapp.com/photos/view?photos=78745edc-3504-412d-9c03-5bfdb5f1c3ed,Rotting_nut/pod/seed/fruit,,,Forest,Partially Obstructed,no,,,,29.1,25,83.9,C-5760,2021-10-17,14:05,240.010619339953,4.477,,,273.36642
0c6ae462-6e82-4655-8a10-f251a0723307,2021-10-18 00:07:34 UTC,2021-10-18 00:08:22 UTC,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2021-10-18 22:32:03 UTC,2021-10-18 22:32:03 UTC,1,,2021OctoberHawaii,,22.063853,-159.3494168,POINT (-159.3494168 22.063853),38dd4680-a874-4630-a05c-54bf7de39b6c,,https://web.fulcrumapp.com/photos/view?photos=38dd4680-a874-4630-a05c-54bf7de39b6c,Rotting_nut/pod/seed/fruit,,,Forest,Partially Obstructed,no,,,,25.1,24.4,82.9,C-5759,2021-10-17,14:07,251.23539951781,10.72,,,
1e8fcb10-7bf8-44f9-8ed5-7dbf8d0c477a,2021-10-18 00:11:08 UTC,2021-10-18 00:11:45 UTC,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2021-10-18 22:32:03 UTC,2021-10-18 22:32:03 UTC,1,,2021OctoberHawaii,,22.0636023,-159.3502087,POINT (-159.3502087 22.0636023),491e00fc-66fb-47ce-a172-4ddb194f6e72,,https://web.fulcrumapp.com/photos/view?photos=491e00fc-66fb-47ce-a172-4ddb194f6e72,Rotting_nut/pod/seed/fruit,,,Forest,Partially Obstructed,no,,,,24.9,24.4,87.8,C-5758,2021-10-17,14:11,311.89308642016,5.36,,,
5929cd21-fbdd-4397-95cb-2be2da276e73,2021-10-18 00:16:31 UTC,2021-10-18 00:17:01 UTC,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2021-10-18 22:32:04 UTC,2021-10-18 22:32:04 UTC,1,,2021OctoberHawaii,,22.0643725,-159.3519899,POINT (-159.3519899 22.0643725),b66f0d4b-668d-4ee1-898d-f9d89f7f7524,,https://web.fulcrumapp.com/photos/view?photos=b66f0d4b-668d-4ee1-898d-f9d89f7f7524,Rotting_nut/pod/seed/fruit,,,Forest,Partially Obstructed,no,,,,22.8,23,83.9,C-5757,2021-10-17,14:16,309.890313368353,9.648,,,
4d42ca63-63bc-46c4-8960-51f2130a66aa,2021-10-18 00:18:58 UTC,2021-10-18 00:19:32 UTC,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2021-10-18 22:32:04 UTC,2021-10-18 22:32:04 UTC,1,,2021OctoberHawaii,,22.0640631,-159.3520087,POINT (-159.3520087 22.0640631),9efa0f73-60ca-4b7d-ae29-ba0dd2e06861,,https://web.fulcrumapp.com/photos/view?photos=9efa0f73-60ca-4b7d-ae29-ba0dd2e06861,Rotting_nut/pod/seed/fruit,,,Forest,Partially Obstructed,no,,,,22.8,23,84.1,C-6341,2021-10-17,14:18,313.556632873325,13.936,,,158.0
4842c52b-d107-4f2e-a9ec-d25ef28db301,2021-10-18 00:20:39 UTC,2021-10-18 00:21:19 UTC,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2021-10-18 22:32:05 UTC,2021-10-18 22:32:05 UTC,1,,2021OctoberHawaii,,22.0638967,-159.3522759,POINT (-159.3522759 22.0638967),bbe40ad5-a1c6-4309-b4ff-a51d00baf035,,https://web.fulcrumapp.com/photos/view?photos=bbe40ad5-a1c6-4309-b4ff-a51d00baf035,Rotting_nut/pod/seed/fruit,,,Forest,Partially Obstructed,no,,,,21.6,22.3,80.5,C-6342,2021-10-17,14:20,314.175700332384,6.432,,,223.0
568d111f-f905-4205-953a-f1ff0bc31e78,2021-10-18 00:32:15 UTC,2021-10-18 00:33:07 UTC,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2021-10-18 22:32:06 UTC,2021-10-18 22:32:06 UTC,1,,2021OctoberHawaii,,22.0634729,-159.349065,POINT (-159.349065 22.0634729),a651416e-e31d-44bc-8013-4548c31bf25f,,https://web.fulcrumapp.com/photos/view?photos=a651416e-e31d-44bc-8013-4548c31bf25f,Rotting_nut/pod/seed/fruit,,,Forest,Partially Obstructed,no,,,,23.3,22.3,89.7,C-6343,2021-10-17,14:32,232.709470357048,8.576,,,194.0
f41fbdbc-24c6-447e-b882-1fbf692eca99,2021-10-18 00:34:34 UTC,2021-10-18 00:35:19 UTC,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2021-10-18 22:32:06 UTC,2021-10-18 22:32:06 UTC,1,,2021OctoberHawaii,,22.0639605,-159.3487926,POINT (-159.3487926 22.0639605),87ed5dfe-638e-488e-abad-721c65e509d2,,https://web.fulcrumapp.com/photos/view?photos=87ed5dfe-638e-488e-abad-721c65e509d2,Rotting_nut/pod/seed/fruit,,,Forest,Partially Obstructed,no,,,,23,22.3,91.2,C-6365,2021-10-17,14:34,221.618005956754,13.936,,,337.0
9c596f73-0c2e-44e5-bffe-0e2160b51bbf,2021-10-18 00:37:09 UTC,2021-10-18 00:37:49 UTC,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2021-10-18 22:32:07 UTC,2021-10-18 22:32:07 UTC,1,,2021OctoberHawaii,,22.0644491,-159.3489139,POINT (-159.3489139 22.0644491),6f32b9e2-9c4a-47c3-9b74-f54042ebafc4,,https://web.fulcrumapp.com/photos/view?photos=6f32b9e2-9c4a-47c3-9b74-f54042ebafc4,Rotting_nut/pod/seed/fruit,,,Forest,Partially Obstructed,no,,,,23.3,21.6,91.2,C-6344,2021-10-17,14:37,236.604929004865,12.864,,,
40a12331-247b-45f1-ad16-4a981ecb2403,2021-10-18 00:40:01 UTC,2021-10-18 00:40:46 UTC,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2021-10-18 22:32:07 UTC,2021-10-18 22:32:07 UTC,1,,2021OctoberHawaii,,22.0646091,-159.3481855,POINT (-159.3481855 22.0646091),4160e5f6-d4ff-499c-a833-61ec61055e61,,https://web.fulcrumapp.com/photos/view?photos=4160e5f6-d4ff-499c-a833-61ec61055e61,Rotting_nut/pod/seed/fruit,,,Forest,Partially Obstructed,no,,,,23.6,22.3,92,C-6364,2021-10-17,14:40,210.257518466529,6.432,,,5.0
5677dc69-3955-43c3-b3a6-65c6ab4ca219,2021-10-18 00:42:37 UTC,2021-10-18 00:43:28 UTC,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2021-10-18 22:32:08 UTC,2021-10-18 22:32:08 UTC,1,,2021OctoberHawaii,,22.0644614,-159.3480119,POINT (-159.3480119 22.0644614),c67c5e19-52da-40ff-bd17-f60b5d08e56c,,https://web.fulcrumapp.com/photos/view?photos=c67c5e19-52da-40ff-bd17-f60b5d08e56c,Rotting_nut/pod/seed/fruit,,,Forest,Partially Obstructed,no,,,,22.8,22.3,87.3,C-6345,2021-10-17,14:42,219.7652177233,8.576,,,
8f6fa3f6-d8bd-49c9-a1da-9c33db0ed358,2021-10-18 00:46:53 UTC,2021-10-18 00:47:25 UTC,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2021-10-18 22:32:08 UTC,2021-10-18 22:32:08 UTC,1,,2021OctoberHawaii,,22.0644078,-159.3474448,POINT (-159.3474448 22.0644078),56a6dff2-f52a-4e1b-a0f6-c73f53e5e97b,,https://web.fulcrumapp.com/photos/view?photos=56a6dff2-f52a-4e1b-a0f6-c73f53e5e97b,Rotting_nut/pod/seed/fruit,,,Forest,Partially Obstructed,no,,,,25.7,23,91.7,C-6346,2021-10-17,14:46,188.325268907558,10.72,,,349.0
6818f5bc-6b3e-4778-95a4-06359d95ee63,2021-10-18 01:36:54 UTC,2021-10-18 01:37:30 UTC,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2021-10-18 22:32:09 UTC,2021-10-18 22:32:09 UTC,1,,2021OctoberHawaii,,22.0717224,-159.4165652,POINT (-159.4165652 22.0717224),42a3c078-3007-4314-a8b3-2f83e7d20468,,https://web.fulcrumapp.com/photos/view?photos=42a3c078-3007-4314-a8b3-2f83e7d20468,Rotting_nut/pod/seed/fruit,,,Forest,Partially Obstructed,no,,,,23,22.3,93.7,C-6347,2021-10-17,15:36,191.031002148284,8.04,,,276.80054
bf3cc59e-1c7a-4697-8467-c70914561bab,2021-10-18 01:37:55 UTC,2021-10-18 01:39:09 UTC,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2021-10-18 22:32:09 UTC,2021-10-18 22:32:09 UTC,1,,2021OctoberHawaii,,22.0735181,-159.4154746,POINT (-159.4154746 22.0735181),05942f59-63fa-4d0e-bb8a-2f114af11ff9,,https://web.fulcrumapp.com/photos/view?photos=05942f59-63fa-4d0e-bb8a-2f114af11ff9,Rotting_nut/pod/seed/fruit,,,Forest,Partially Obstructed,no,,,,22.9,23,93.7,C-6348,2021-10-17,15:37,228.232965938899,14.245,,,78.14
fac287bb-a10d-465c-afe1-472741b4949c,2021-10-18 01:39:39 UTC,2021-10-18 01:40:09 UTC,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2021-10-18 22:32:10 UTC,2021-10-18 22:32:10 UTC,1,,2021OctoberHawaii,,22.073439,-159.4152584,POINT (-159.4152584 22.073439),4c4296a8-c3c9-4bd9-a152-581a7751726f,,https://web.fulcrumapp.com/photos/view?photos=4c4296a8-c3c9-4bd9-a152-581a7751726f,Rotting_nut/pod/seed/fruit,,,Forest,Partially Obstructed,no,,,,22.5,23,92.2,C-6349,2021-10-17,15:39,195.375870593,10.768,,,177.02884
9007554b-3711-4eb6-8ef7-e01bec825dd2,2021-10-18 01:40:59 UTC,2021-10-18 01:41:31 UTC,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2021-10-18 22:32:10 UTC,2021-10-18 22:32:10 UTC,1,,2021OctoberHawaii,,22.0733338,-159.4151947,POINT (-159.4151947 22.0733338),1fdccd9c-e2ec-40cb-b9dc-875765afce6f,,https://web.fulcrumapp.com/photos/view?photos=1fdccd9c-e2ec-40cb-b9dc-875765afce6f,Rotting_nut/pod/seed/fruit,,,Forest,Partially Obstructed,no,,,,22.3,23,90.7,C-6350,2021-10-17,15:40,186.983655108386,6.105,,,359.8725
09773bfd-8d03-47aa-b80c-c7305423b2ec,2021-10-18 01:42:27 UTC,2021-10-18 01:42:56 UTC,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2021-10-18 22:32:11 UTC,2021-10-18 22:32:11 UTC,1,,2021OctoberHawaii,,22.0734546,-159.415281,POINT (-159.415281 22.0734546),88c70a08-a96a-4809-8c4b-2947c3918b62,,https://web.fulcrumapp.com/photos/view?photos=88c70a08-a96a-4809-8c4b-2947c3918b62,Rotting_nut/pod/seed/fruit,,,Forest,Partially Obstructed,no,,,,23.4,23,90.7,C-6351,2021-10-17,15:42,218.822240434759,10.52,,,359.9369
24e823bf-bd87-4a6b-8382-764a8d167341,2021-10-18 01:45:22 UTC,2021-10-18 01:45:59 UTC,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2021-10-18 22:32:11 UTC,2021-10-18 22:32:11 UTC,1,,2021OctoberHawaii,,22.0734209,-159.4151708,POINT (-159.4151708 22.0734209),60fcb040-b45c-452c-8d9b-0bb22b32e377,,https://web.fulcrumapp.com/photos/view?photos=60fcb040-b45c-452c-8d9b-0bb22b32e377,Rotting_nut/pod/seed/fruit,,,Forest,Partially Obstructed,no,,,,23.3,22.3,92.2,C-6352,2021-10-17,15:45,194.945570552567,6.265,,,298.7052
b830017e-31a7-4b5b-88b6-ad084c7ba30d,2021-10-18 01:48:21 UTC,2021-10-18 01:49:13 UTC,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2021-10-18 22:32:12 UTC,2021-10-18 22:32:12 UTC,1,,2021OctoberHawaii,,22.0743735,-159.4140457,POINT (-159.4140457 22.0743735),97c238a8-f46a-44ef-9cf8-1d823b27c78a,,https://web.fulcrumapp.com/photos/view?photos=97c238a8-f46a-44ef-9cf8-1d823b27c78a,Rotting_nut/pod/seed/fruit,,,Forest,Partially Obstructed,no,,,,22.8,22.3,92.4,C-6353,2021-10-17,15:48,232.078965857804,13.252,,,271.15118
fed69313-793c-42e4-8e69-925a3b97eeae,2021-10-18 01:50:59 UTC,2021-10-18 01:51:47 UTC,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2021-10-18 22:32:13 UTC,2021-10-18 22:32:13 UTC,1,,2021OctoberHawaii,,22.0757161,-159.414086,POINT (-159.414086 22.0757161),42a1674d-69c1-4a33-9666-9a14534fe48d,,https://web.fulcrumapp.com/photos/view?photos=42a1674d-69c1-4a33-9666-9a14534fe48d,Rotting_nut/pod/seed/fruit,,,Forest,Partially Obstructed,no,,,,23,21.6,92.7,C-6354,2021-10-17,15:50,234.320875263955,10.24,,,79.32963
48f6a50e-2324-4fd1-8283-551592a945de,2021-10-18 01:52:19 UTC,2021-10-18 01:53:01 UTC,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2021-10-18 22:32:13 UTC,2021-10-18 22:32:13 UTC,1,,2021OctoberHawaii,,22.0760536,-159.4137449,POINT (-159.4137449 22.0760536),dc213917-f716-41f3-b023-e9da09513ed7,,https://web.fulcrumapp.com/photos/view?photos=dc213917-f716-41f3-b023-e9da09513ed7,Rotting_nut/pod/seed/fruit,,,Forest,Partially Obstructed,no,,,,22.9,23,93.7,C-6355,2021-10-17,15:52,248.262436918125,18.934,,,289.904
8e3be4ff-e736-45ba-a910-bade718774ad,2021-10-18 02:01:33 UTC,2021-10-18 02:02:05 UTC,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2021-10-18 22:32:14 UTC,2021-10-18 22:32:14 UTC,1,,2021OctoberHawaii,,22.0765694,-159.4135882,POINT (-159.4135882 22.0765694),813d3ee6-0949-43a3-951c-9a42fcda564e,,https://web.fulcrumapp.com/photos/view?photos=813d3ee6-0949-43a3-951c-9a42fcda564e,Rotting_nut/pod/seed/fruit,,,Forest,Partially Obstructed,no,,,,22.4,21.6,92.7,C-6356,2021-10-17,16:01,236.226072276429,10.854,,,51.368507
60cd2370-948f-40ef-9630-a81e0863f54e,2021-10-18 02:02:29 UTC,2021-10-18 02:03:25 UTC,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2021-10-18 22:32:14 UTC,2021-10-18 22:32:14 UTC,1,,2021OctoberHawaii,,22.0804681,-159.4124166,POINT (-159.4124166 22.0804681),d1f1f0fa-56e0-419b-b76e-8600947e52b5,,https://web.fulcrumapp.com/photos/view?photos=d1f1f0fa-56e0-419b-b76e-8600947e52b5,Rotting_nut/pod/seed/fruit,,,Forest,Partially Obstructed,no,,,,22.8,21.6,92.9,C-6357,2021-10-17,16:02,265.938241021954,15.008,,,173.25606
50b09204-6944-4674-a0dc-ee9e80922eb9,2021-10-18 02:04:35 UTC,2021-10-18 02:05:17 UTC,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2021-10-18 22:32:15 UTC,2021-10-18 22:32:15 UTC,1,,2021OctoberHawaii,,22.0804057,-159.4124138,POINT (-159.4124138 22.0804057),b699d0ea-c57b-4255-8bae-955f821ddf3a,,https://web.fulcrumapp.com/photos/view?photos=b699d0ea-c57b-4255-8bae-955f821ddf3a,Rotting_nut/pod/seed/fruit,,,Forest,Partially Obstructed,no,,,,22.9,21.5,92.3,C-6358,2021-10-17,16:04,290.090949934155,17.451,,,324.0562
5bc3c71b-17b2-4172-9d4a-04af52412cf0,2021-10-18 02:06:02 UTC,2021-10-18 02:06:53 UTC,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2021-10-18 22:32:16 UTC,2021-10-18 22:32:16 UTC,1,,2021OctoberHawaii,,22.0806255,-159.4127969,POINT (-159.4127969 22.0806255),fd756b8f-ef36-4594-8b28-2675c0c16280,,https://web.fulcrumapp.com/photos/view?photos=fd756b8f-ef36-4594-8b28-2675c0c16280,Rotting_nut/pod/seed/fruit,,,Forest,Partially Obstructed,no,,,,22.1,21.7,93.2,C-6359,2021-10-17,16:06,312.238841399815,29.725,,,268.69952
68cc120c-470d-4611-9aa1-93ff0324f4de,2021-10-18 02:09:47 UTC,2021-10-18 02:10:20 UTC,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2021-10-18 22:32:16 UTC,2021-10-18 22:32:16 UTC,1,,2021OctoberHawaii,,22.0808814,-159.4128251,POINT (-159.4128251 22.0808814),77cea5b3-1e4e-469b-87fa-0eaf0a11530d,,https://web.fulcrumapp.com/photos/view?photos=77cea5b3-1e4e-469b-87fa-0eaf0a11530d,Rotting_nut/pod/seed/fruit,,,Forest,Partially Obstructed,no,,,,22.8,21.6,93.1,C-6360,2021-10-17,16:09,298.665482715543,9.29,,,70.67328
279f3be0-94f7-4b8d-a82d-d0dccc757eee,2021-10-18 02:12:12 UTC,2021-10-18 02:12:41 UTC,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2021-10-18 22:32:17 UTC,2021-10-18 22:32:17 UTC,1,,2021OctoberHawaii,,22.0827919,-159.4123866,POINT (-159.4123866 22.0827919),918bb80c-7f51-46ad-97c9-e3752afd32ad,,https://web.fulcrumapp.com/photos/view?photos=918bb80c-7f51-46ad-97c9-e3752afd32ad,Rotting_nut/pod/seed/fruit,,,Forest,Partially Obstructed,no,,,,22.8,20.9,92.7,C-6361,2021-10-17,16:12,293.207255742835,20.368,,,
2190b331-2bdb-4b4c-a2fa-72d94af0d354,2021-10-18 02:14:57 UTC,2021-10-18 02:15:32 UTC,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2021-10-18 22:32:17 UTC,2021-10-18 22:32:17 UTC,1,,2021OctoberHawaii,,22.0836981,-159.4122815,POINT (-159.4122815 22.0836981),9c6bb678-cf61-4056-9499-1f8a264253e1,,https://web.fulcrumapp.com/photos/view?photos=9c6bb678-cf61-4056-9499-1f8a264253e1,Rotting_nut/pod/seed/fruit,,,Forest,Partially Obstructed,no,,,,26.1,21.6,91.2,C-6362,2021-10-17,16:14,317.991226627273,18.224,,,
baafe858-796d-4a7c-9505-0adffa47eba7,2021-10-18 02:40:06 UTC,2021-10-18 02:40:47 UTC,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2021-10-18 22:32:17 UTC,2021-10-18 22:32:17 UTC,1,,2021OctoberHawaii,,22.0834301,-159.412497,POINT (-159.412497 22.0834301),9667feb8-9b67-430a-b215-0723c2de704f,,https://web.fulcrumapp.com/photos/view?photos=9667feb8-9b67-430a-b215-0723c2de704f,Rotting_nut/pod/seed/fruit,,,Forest,Partially Obstructed,no,,,,22.6,21.6,88.3,C-6363,2021-10-17,16:40,304.420898543348,7.504,,,312.0
932fb6e7-4805-45a7-9f9f-7dc70559bdcf,2021-10-18 16:49:33 UTC,2021-10-18 16:50:16 UTC,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2021-10-18 22:32:18 UTC,2021-10-18 22:32:18 UTC,1,,2021OctoberHawaii,,22.1420446,-159.6522554,POINT (-159.6522554 22.1420446),3256e2a7-44b8-46fb-9629-540b5ccb2f59,,https://web.fulcrumapp.com/photos/view?photos=3256e2a7-44b8-46fb-9629-540b5ccb2f59,Vegetal_litter/mix,,,Forest,Partially Obstructed,no,,,,14.8,14.1,91.2,C-6241,2021-10-18,06:49,1240.76709464487,3.394,,,211.32892
4995dc0c-3540-4c8f-9954-72cdc3ea0c7c,2021-10-18 16:52:36 UTC,2021-10-18 16:53:20 UTC,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2021-10-18 22:32:18 UTC,2021-10-18 22:32:18 UTC,1,,2021OctoberHawaii,,22.1420129,-159.6522638,POINT (-159.6522638 22.1420129),041e7510-b6de-46bd-aae6-8bb22ae8c211,,https://web.fulcrumapp.com/photos/view?photos=041e7510-b6de-46bd-aae6-8bb22ae8c211,Vegetal_litter/mix,,,Forest,Partially Obstructed,no,,,,15.3,14.3,90.7,C-6242,2021-10-18,06:52,1240.85150728191,4.825,,,180.0
662ffd31-b82e-4c93-804d-e6b24cd2b32c,2021-10-18 16:55:37 UTC,2021-10-18 16:56:14 UTC,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2021-10-18 22:32:19 UTC,2021-10-18 22:32:19 UTC,1,,2021OctoberHawaii,,22.1424653,-159.6533894,POINT (-159.6533894 22.1424653),5deff2c0-2263-4f02-8ed1-7af91a83253f,,https://web.fulcrumapp.com/photos/view?photos=5deff2c0-2263-4f02-8ed1-7af91a83253f,Vegetal_litter/mix,,,Forest,Partially Obstructed,no,,,,14.6,14.1,90.7,C-6243,2021-10-18,06:55,1219.33237682745,8.308,,,75.45614
d75d1847-091f-4322-8c36-6d5acf195fb5,2021-10-18 17:02:32 UTC,2021-10-18 17:03:13 UTC,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2021-10-18 22:32:19 UTC,2021-10-18 22:32:19 UTC,1,,2021OctoberHawaii,,22.1433181,-159.654555,POINT (-159.654555 22.1433181),34a9334a-56c3-4d24-b1b1-45c3e302f798,,https://web.fulcrumapp.com/photos/view?photos=34a9334a-56c3-4d24-b1b1-45c3e302f798,Vegetal_litter/mix,,,Forest,Partially Obstructed,no,,,,15.6,14.8,93.2,C-6244,2021-10-18,07:02,1227.89900096064,5.447,,,270.00113
c8335739-c2c2-4cfe-8083-69155610e5aa,2021-10-18 17:06:28 UTC,2021-10-18 17:07:05 UTC,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2021-10-18 22:32:20 UTC,2021-10-18 22:32:20 UTC,1,,2021OctoberHawaii,,22.1431915,-159.6569002,POINT (-159.6569002 22.1431915),db07f68b-1881-42d9-894f-abe5d4f974f9,,https://web.fulcrumapp.com/photos/view?photos=db07f68b-1881-42d9-894f-abe5d4f974f9,Vegetal_litter/mix,,,Forest,Partially Obstructed,no,,,,15.8,14.8,91.7,C-6245,2021-10-18,07:06,1191.05420436908,4.434,,,264.66882
4bae3c00-32e1-4c0a-86ea-08d2beaf0d58,2021-10-18 17:11:16 UTC,2021-10-18 17:11:50 UTC,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2021-10-18 22:32:20 UTC,2021-10-18 22:32:20 UTC,1,,2021OctoberHawaii,,22.1443847,-159.6573831,POINT (-159.6573831 22.1443847),517590b0-171c-42d9-8b93-24f6f5206521,,https://web.fulcrumapp.com/photos/view?photos=517590b0-171c-42d9-8b93-24f6f5206521,Vegetal_litter/mix,,,Forest,Partially Obstructed,no,,,,15.7,14.8,89.3,C-6246,2021-10-18,07:11,1134.78188758904,8.27,,,145.01828
84017ce9-e919-43de-a332-1d0ebd33ae05,2021-10-18 17:43:06 UTC,2021-10-18 17:43:54 UTC,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2021-10-18 22:32:21 UTC,2021-10-18 22:32:21 UTC,1,,2021OctoberHawaii,,22.1320775,-159.6516839,POINT (-159.6516839 22.1320775),aba5121c-6629-4131-bf3f-b200afc605d4,,https://web.fulcrumapp.com/photos/view?photos=aba5121c-6629-4131-bf3f-b200afc605d4,Rotting_nut/pod/seed/fruit,,,Forest,Partially Obstructed,no,,,,16.2,18.2,78.5,C-6247,2021-10-18,07:43,1151.96841142669,12.36,,,92.486305
fa58a015-f186-42a4-954e-ac57892fc392,2021-10-18 17:44:49 UTC,2021-10-18 17:45:30 UTC,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2021-10-18 22:32:21 UTC,2021-10-18 22:32:21 UTC,1,,2021OctoberHawaii,,22.1322921,-159.6517459,POINT (-159.6517459 22.1322921),bbc5d63c-d2ee-4faa-9203-669f49d90b66,,https://web.fulcrumapp.com/photos/view?photos=bbc5d63c-d2ee-4faa-9203-669f49d90b66,Rotting_nut/pod/seed/fruit,,,Forest,Partially Obstructed,no,,,,15.9,18.2,81.4,C-6248,2021-10-18,07:44,1166.20373317057,4.288,,,301.12027
6d8e2675-a7c0-4fef-88b8-e366fec1af92,2021-10-18 17:46:08 UTC,2021-10-18 17:47:10 UTC,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2021-10-18 22:32:22 UTC,2021-10-18 22:32:22 UTC,1,,2021OctoberHawaii,,22.1323196,-159.6517347,POINT (-159.6517347 22.1323196),81748955-5d3c-4f33-a9e6-4d84d8980bfa,,https://web.fulcrumapp.com/photos/view?photos=81748955-5d3c-4f33-a9e6-4d84d8980bfa,Rotting_nut/pod/seed/fruit,,,Forest,Partially Obstructed,no,,,,15.9,16.8,83.3,C-6249,2021-10-18,07:46,1158.37852954533,6.87,,,359.19638
